Time,PowerKeyState,FuncKeyState ,UpKeyState ,DownKeyState ,DeviceError ,Battery ,DeviceMs ,BackIncl ,HipAngle_L ,HipAngle_R ,HipSpeed_L ,HipSpeed_R ,HipTor_L ,HipTor_R ,Voltage ,Current ,AccX ,AccY ,AccZ ,GyroX ,GyroY ,GyroZ
0.0005090000049676746,0,0,0,0,1,65,8008481,3.1360561847686768,1.066116452217102,1.57130765914917,-1.223429799079895,1.7980093955993652,-6.857357220724225e-05,-0.006353350356221199,26.46,0.0,0.14,0.91,0.0,0.12,0.4,0.0
0.02798740001162514,0,0,0,0,1,65,8008508,3.1438968181610107,1.0252103805541992,1.5817899703979492,-1.2960463762283325,1.4516828060150146,0.005906454287469387,-0.006067726761102676,26.46,0.01,0.08,0.93,0.0,0.11,0.39,0.0
0.05895760000566952,0,0,0,0,1,65,8008539,3.1498517990112305,0.983025848865509,1.5866475105285645,-1.3195183277130127,1.0928277969360352,0.0027412238996475935,-0.023330118507146835,26.48,0.0,0.0,0.93,0.0,0.05,0.35000000000000003,0.0
0.08996360001037829,0,0,0,0,1,65,8008570,3.150383949279785,0.9487670063972473,1.5866475105285645,-1.2652839422225952,0.788463294506073,0.004880761727690697,-0.03484853357076645,26.48,0.06,0.0,0.96,0.0,0.02,0.27,0.15
0.1209824999968987,0,0,0,0,1,65,8008601,3.144359827041626,0.9208996891975403,1.5856248140335083,-1.1644740104675293,0.5629033446311951,-0.0017014984041452408,-0.042662836611270905,26.48,0.03,0.0,0.9400000000000001,0.0,0.0,0.24,0.35000000000000003
0.1512450999871362,0,0,0,0,1,65,8008631,3.133951187133789,0.8971230387687683,1.5853691101074219,-1.0631802082061768,0.405612975358963,0.004123799968510866,-0.03899414464831352,26.44,0.0,0.0,0.9500000000000001,0.0,0.0,0.22,0.51
0.18326499999966472,0,0,0,0,1,65,8008663,3.118907928466797,0.874880313873291,1.5794888734817505,-0.9579113721847534,0.24822703003883362,-0.0036844501737505198,-0.019293716177344322,26.48,0.01,0.05,0.9,0.0,0.0,0.19,0.5
0.20775609998963773,0,0,0,0,1,65,8008688,3.1081738471984863,0.8592846989631653,1.5679841041564941,-0.882483720779419,0.09555811434984207,-0.0025333454832434654,-0.00841040350496769,26.48,0.11,0.12,0.89,0.0,0.0,0.2,0.38
0.24593179998919368,0,0,0,0,1,65,8008726,3.099846363067627,0.8306505084037781,1.5426734685897827,-0.8292428255081177,-0.1530729979276657,0.001736040459945798,-0.001396614359691739,26.46,0.0,0.14,0.9500000000000001,0.0,0.0,0.22,0.06
0.27659069999936037,0,0,0,0,1,65,8008757,3.1028521060943604,0.798692524433136,1.5252882242202759,-0.8754613399505615,-0.2750254273414612,6.628797564189881e-05,-0.00029905757401138544,26.48,0.0,0.1,0.99,0.02,0.0,0.23,0.0
