Time,PowerKeyState,FuncKeyState ,UpKeyState ,DownKeyState ,DeviceError ,Battery ,DeviceMs ,BackIncl ,HipAngle_L ,HipAngle_R ,HipSpeed_L ,HipSpeed_R ,HipTor_L ,HipTor_R ,Voltage ,Current ,AccX ,AccY ,AccZ ,GyroX ,GyroY ,GyroZ
0.0006222999945748597,0,0,0,0,1,64,8718984,3.2733044624328613,0.9017249941825867,1.2246280908584595,1.6426219940185547,-1.3826587200164795,0.001975046005100012,0.005389814265072346,26.400000000000002,0.0,0.06,1.11,0.0,0.03,0.0,0.0
0.03856610000366345,0,0,0,0,1,64,8719022,3.2743358612060547,1.01319420337677,1.1944595575332642,2.0601282119750977,-1.1914759874343872,0.0027391689363867044,-0.00020267223590053618,26.400000000000002,0.12,0.06,1.07,0.04,0.0,0.0,0.04
0.06891850000829436,0,0,0,0,1,64,8719052,3.2688350677490234,1.1075340509414673,1.1663366556167603,2.344196081161499,-1.1014835834503174,-0.002674869727343321,-0.0021353766787797213,26.42,0.0,0.1,1.03,0.0,0.0,0.0,0.16
0.09972289999132045,0,0,0,0,1,64,8719083,3.262124538421631,1.1995729207992554,1.1269645690917969,2.5274553298950195,-1.135495901107788,-0.0036706686951220036,0.004198612179607153,26.400000000000002,0.14,0.17,0.9,0.01,0.0,0.0,0.13
0.13036430001375265,0,0,0,0,1,64,8719114,3.2594456672668457,1.2716699838638306,1.0832462310791016,2.490929365158081,-1.2093335390090942,-0.0034455687273293734,0.0012527289800345898,26.400000000000002,0.0,0.1,0.8200000000000001,0.0,0.0,0.0,0.0
0.1613253999967128,0,0,0,0,1,64,8719145,3.261432409286499,1.3197346925735474,1.0364595651626587,2.2452445030212402,-1.29310941696167,-0.009359478019177914,0.0007011960260570049,26.400000000000002,0.01,0.04,0.8200000000000001,0.03,0.0,0.0,0.0
0.19239260000176728,0,0,0,0,1,64,8719176,3.266650676727295,1.347346305847168,0.9830262064933777,1.8781628608703613,-1.4034990072250366,-0.004774324595928192,-0.004976026713848114,26.44,0.0,0.0,0.96,0.02,0.0,0.0,0.0
0.2241228999919258,0,0,0,0,1,64,8719208,3.2709693908691406,1.3631974458694458,0.9216668009757996,1.4845693111419678,-1.5458675622940063,-0.0027081735897809267,0.008439358323812485,26.400000000000002,0.12,0.0,0.97,0.0,0.0,0.0,0.0
0.2487750000145752,0,0,0,0,1,64,8719232,3.2735488414764404,1.3690776824951172,0.8743693232536316,1.208141803741455,-1.639794945716858,-0.0025843349285423756,0.008720479905605316,26.42,0.11,0.0,0.96,0.0,0.0,0.03,0.0
0.28544249999686144,0,0,0,0,1,64,8719269,3.272104263305664,1.371378779411316,0.8096863627433777,0.8384085893630981,-1.6823796033859253,-0.0026325704529881477,0.0016433200798928738,26.400000000000002,0.06,0.0,1.02,0.0,0.01,0.1,0.17
0.31609259999822825,0,0,0,0,1,64,8719300,3.2634174823760986,1.371378779411316,0.7692915797233582,0.6021890044212341,-1.5888137817382812,-0.002713508438318968,-0.001349276164546609,26.44,0.0,0.0,0.99,0.03,0.03,0.11,0.47000000000000003
0.3472665000008419,0,0,0,0,1,64,8719331,3.248730421066284,1.37112295627594,0.7409127354621887,0.43221038579940796,-1.4074655771255493,-0.005417420528829098,0.0008953212527558208,26.42,0.0,0.0,0.98,0.03,0.05,0.09,0.61
0.37822220000089146,0,0,0,0,1,64,8719362,3.2306149005889893,1.370867371559143,0.7222493290901184,0.3075881898403168,-1.1859149932861328,-0.010737999342381954,0.0012592327548190951,26.44,0.0,0.0,0.8300000000000001,0.08,0.11,0.04,0.65
0.40925339999375865,0,0,0,0,1,64,8719393,3.214597225189209,1.3716343641281128,0.709466278553009,0.22986117005348206,-0.9688606262207031,-0.007154940627515316,-0.0011509002652019262,26.42,0.0,0.0,0.88,0.04,0.15,0.0,0.43
0.44108439999399707,0,0,0,0,1,64,8719425,3.205941915512085,1.371378779411316,0.6956602931022644,0.1659228354692459,-0.8099003434181213,-0.011976438574492931,0.007958662696182728,26.400000000000002,0.03,0.0,0.97,0.0,0.07,0.0,0.2
