Time,PowerKeyState,FuncKeyState ,UpKeyState ,DownKeyState ,DeviceError ,Battery ,DeviceMs ,BackIncl ,HipAngle_L ,HipAngle_R ,HipSpeed_L ,HipSpeed_R ,HipTor_L ,HipTor_R ,Voltage ,Current ,AccX ,AccY ,AccZ ,GyroX ,GyroY ,GyroZ
0.00048240000614896417,0,0,0,0,1,64,8664450,3.270791530609131,1.4099839925765991,0.8996798396110535,1.8243011236190796,-1.538365125656128,-0.0008568647899664938,0.005468168295919895,26.44,0.14,0.0,0.96,0.0,0.0,0.0,0.0
0.02292200000374578,0,0,0,0,1,64,8664472,3.273883819580078,1.419954776763916,0.8684889674186707,1.5449308156967163,-1.5213207006454468,0.0034023646730929613,0.007711959537118673,26.42,0.0,0.0,0.97,0.0,0.0,0.0,0.0
0.05969960000948049,0,0,0,0,1,64,8664509,3.2735023498535156,1.4248123168945312,0.8291168212890625,1.0914958715438843,-1.3815908432006836,0.004283141810446978,0.0035670949146151543,26.42,0.0,0.0,0.96,0.0,0.0,0.0,0.21
0.0907831999938935,0,0,0,0,1,64,8664540,3.265078067779541,1.4243011474609375,0.8061068654060364,0.7794903516769409,-1.2079826593399048,0.007308032363653183,-0.004671821370720863,26.44,0.06,0.0,0.9,0.03,0.0,0.0,0.53
0.12193210000987165,0,0,0,0,1,64,8664571,3.2486040592193604,1.4227670431137085,0.7900002598762512,0.5504014492034912,-1.0168994665145874,0.0074106124229729176,-0.002148883882910013,26.400000000000002,0.0,0.0,0.86,0.05,0.03,0.05,0.65
0.15289779999875464,0,0,0,0,1,64,8664602,3.2308549880981445,1.4140745401382446,0.7774727940559387,0.32829102873802185,-0.8438034057617188,0.005664490163326263,-0.0033969806972891092,26.44,0.0,0.0,0.8200000000000001,0.03,0.18,0.1,0.5
0.18337220000103116,0,0,0,0,1,64,8664633,3.22048020362854,1.4023140668869019,0.7605988383293152,0.12689949572086334,-0.7487183213233948,-0.003308316459879279,-0.0062933508306741714,26.42,0.01,0.09,0.85,0.0,0.25,0.1,0.15
0.21466070000315085,0,0,0,0,1,64,8664664,3.2196550369262695,1.39873468875885,0.7304306030273438,0.05043438822031021,-0.7923075556755066,0.010428857058286667,0.001347576268017292,26.44,0.09,0.0,1.07,0.0,0.15,0.02,0.0
0.2456264999927953,0,0,0,0,1,64,8664695,3.2281174659729004,1.39873468875885,0.690546989440918,0.038444314152002335,-0.9290542602539062,0.006556082516908646,0.0032822182402014732,26.400000000000002,0.09,0.0,1.11,0.05,0.06,0.0,0.0
0.2762560000119265,0,0,0,0,1,64,8664726,3.2418923377990723,1.3979676961898804,0.6552655100822449,0.023061294108629227,-0.9999643564224243,0.0070706745609641075,-0.006802280433475971,26.44,0.0,0.0,1.1500000000000001,0.11,0.05,0.0,0.0
